index|titulo|url|mensaje|fecha|m_parsed|chat_gpt_answer|class|año_mes|año
6568|Horarios Lunes Semana Mechona. SOLO PRIMER AÑO|detalle?id=4400|"Durante la semana mechona (26 al 30 de marzo) las clases  de los alumnos nuevos se suspenden a las 12:00 horas, para dar lugar a la participacion estudiantil en las diversas actividades deportivas y recreativas programadas. Por esta razon, se han reprogramado algunas asignaturas en la siguiente forma:
1_horarios_luenes_semana_mechona.pdf (80,7 kb)
La reprogramación del resto de la semana será publicado el día lunes"|2012-03-25 21:50:25|Durante la semana mechona (26 al 30 de marzo) las clases  de los alumnos nuevos se suspenden a las 12:00 horas, para dar lugar a la participacion estudiantil en las diversas actividades deportivas y recreativas programadas. Por esta razon, se han reprogramado algunas asignaturas en la siguiente forma: 1_horarios_luenes_semana_mechona.pdf (80,7 kb)  La reprogramación del resto de la semana será publicado el día lunes|No, este texto no presenta sesgo de género.|0.0||2012
8050|Feria Internacional del Estudiante|detalle?id=903||2009-08-13 11:06:13||Lo siento, pero necesito ver el texto para poder detectar sesgo de género. Por favor, proporcione el texto.|||2009
2660|Resumen de hitos y situación actual Casino de Facultad|detalle?id=26792|"




1_2019.06.20-Casino.pdf (549 kb)"|2019-06-21 12:58:21|1_2019.06.20-Casino.pdf (549 kb)|"No, no se puede detectar sesgo de género en un nombre de archivo como ""1_2019.06.20-Casino.pdf (549 kb)"". No contiene referencias o contenidos relacionados con el género."|0.0||2019
7253|"Curso ""Crystal Growth"""|detalle?id=2623|"Estimados/as,

En el marco del programa PREFALC, en la semana del 13 al 17 de diciembre el profesor Jean-Christophe Géminard de la Ecole Normale Superieure de Lyon dictara un curso sobre ""Crystal Growth"". El curso esta orientado a estudiantes de pregrado o postgrado.

Para mayor información se adjunta el programa: Plan.pdf

Fechas: 13 al 17 de diciembre
Horario: 10:00 a 12:00
Lugar: Sala de seminarios del Departamento de Fisica, Zocalo norponiente.

Atentamente,
Profesor Rodrigo Soto"|2010-12-10 10:47:10|"Estimados/as,   En el marco del programa PREFALC, en la semana del 13 al 17 de diciembre el profesor Jean-Christophe Géminard de la Ecole Normale Superieure de Lyon dictara un curso sobre ""Crystal Growth"". El curso esta orientado a estudiantes de pregrado o postgrado.   Para mayor información se adjunta el programa: Plan.pdf   Fechas: 13 al 17 de diciembre  Horario: 10:00 a 12:00  Lugar: Sala de seminarios del Departamento de Fisica, Zocalo norponiente.   Atentamente,  Profesor Rodrigo Soto"|"Sí, el sesgo de género en el texto es la inclusión de la barra (/) para referirse tanto a ""Estimados"" como a ""Estimadas"". Una manera más inclusiva y neutral de expresión sería utilizar un lenguaje no binario, como ""Estimadxs"" o ""Estimadas y estimados""."|1.0||2010
3864|Desde mañana: charlas de carreras para Plan Común|detalle?id=17219|"Estudiantes de Plan Común:
Durante la Feria de orientación al postulante que se realizará en la Beauchef desde mañana 17 de agosto al sábado 19, también se realizarán charlas informativas y temáticas sobre las carreras que imparte la FCFM.
Si aún no tienes claro qué especialidad seguir, no te pierdas esta oportunidad!

"|2017-08-16 09:50:16|Estudiantes de Plan Común:  Durante la Feria de orientación al postulante que se realizará en la Beauchef desde mañana 17 de agosto al sábado 19, también se realizarán charlas informativas y temáticas sobre las carreras que imparte la FCFM.  Si aún no tienes claro qué especialidad seguir, no te pierdas esta oportunidad!|No se detecta sesgo de género en el texto.|0.0||2017
6257|Hoy charlas: Festival de Ingeniería y Ciencias|detalle?id=5199|"Beauchefiano, no te pierdas hoy estas charlas que han sido preparadas especialmente para tí a partir de las 11:00 hrs. 
Te esperamos!

Desafíos de la Ingeniería Eléctrica / Prof. Nicolás Beltrán / 11:00 hrs. / Sala de Seminarios DIE.
"" Proyectos de memoristas en carreras IQ y BT"" / Pilar Estrada y Javiera Gatica / 12:45 hrs. Salón de Actos, Torre Central, 8º piso.
SQM: The WorldBussines Formula / Marcela Matus. Directora de Investigación, SQM / 13:30 hrs. / Salón 8º piso, Torre Central.
Ataque Zombi / Tomás Pérez / 15:00 hrs. / Auditorio Electrotecnologías.
Ingeniería Civil Química: del aula a la práctica"" / Mauricio Rojas, Gerente de Sustentabilidad, MolymetNos /  16:00 hrs. / Salón 8º piso, Torre Central.
Mi primera clase de Ecuaciones / Prof. Michal Kowalczyk / 16:30 hrs. / Auditorio Electrotecnologías.
""Ingeniería Civil Química: De la universidad a la empresa, Luis Felipe Salazar, Ingeniero de Proyectos, Aguas Andinas / 16:45 hrs. / Salón 8º piso, Torre Central."|2012-10-18 09:34:18|"Beauchefiano, no te pierdas hoy estas charlas que han sido preparadas especialmente para tí a partir de las 11:00 hrs.   Te esperamos!   Desafíos de la Ingeniería Eléctrica / Prof. Nicolás Beltrán / 11:00 hrs. / Sala de Seminarios DIE.  "" Proyectos de memoristas en carreras IQ y BT"" / Pilar Estrada y Javiera Gatica / 12:45 hrs. Salón de Actos, Torre Central, 8º piso.  SQM: The WorldBussines Formula / Marcela Matus. Directora de Investigación, SQM / 13:30 hrs. / Salón 8º piso, Torre Central.  Ataque Zombi / Tomás Pérez / 15:00 hrs. / Auditorio Electrotecnologías.  Ingeniería Civil Química: del aula a la práctica"" / Mauricio Rojas, Gerente de Sustentabilidad, MolymetNos /  16:00 hrs. / Salón 8º piso, Torre Central.  Mi primera clase de Ecuaciones / Prof. Michal Kowalczyk / 16:30 hrs. / Auditorio Electrotecnologías.  ""Ingeniería Civil Química: De la universidad a la empresa, Luis Felipe Salazar, Ingeniero de Proyectos, Aguas Andinas / 16:45 hrs. / Salón 8º piso, Torre Central."|"Sí, se puede detectar sesgo de género en el texto. La frase ""Beauchefiano, no te pierdas hoy estas charlas que han sido preparadas especialmente para tí"" utiliza el género masculino para referirse al público al que se dirige, lo cual excluye a personas de género femenino. Además, de las 8 charlas mencionadas en el texto, solo 2 son impartidas por mujeres. Esto puede reflejar una falta de equidad de género en el campo de la ingeniería."|1.0||2012
880|"Webinar ""The Future of Food  Insights from the Global Bioeconomy Alliance"""|detalle?id=49033|"Estimadas/dos estudiantes,Los invitamos a participar del webinar ""The Future of Food  Insights from the Global Bioeconomy Alliance""Esta iniciativa está realizada en conjunto con la Universidad de Sao Paulo y Munchen Technical UniversityMayor información: AquíFecha y hora: December 09th / 11:30am CET / 8:30pm AEST / 7:30am BRTRegistro: AquíCordialmente,Subdirección de Relaciones InternacionalesDIRVEX"|2021-12-02 17:57:02|"Estimadas/dos estudiantes,Los invitamos a participar del webinar ""The Future of Food  Insights from the Global Bioeconomy Alliance""Esta iniciativa está realizada en conjunto con la Universidad de Sao Paulo y Munchen Technical UniversityMayor información: AquíFecha y hora: December 09th / 11:30am CET / 8:30pm AEST / 7:30am BRTRegistro: AquíCordialmente,Subdirección de Relaciones InternacionalesDIRVEX"|No se detecta sesgo de género en el texto.|0.0||2021
1551|"Beauchef, Una Historia de Innovación"" - Lanzamiento 27 de noviembre, 12:30 hrs."|detalle?id=36566|"Estimad@s Estudiantes:
Es un agrado invitales para mañana viernes 27 de noviembre a las 12:30 hrs. al lanzamiento vía Zoom del programa ""Beauchef, Una Historia de Innovación"". Ciclo de entrevistas a personajes que fueron testigos o actores protagonistas de desarrollos innovadores, constituyendo  hitos en la historia de la FCFM, como lo son  los inicios de la Computación y la Física, la primera radiografía en Chile, el primer e-mail y la primera señal de TV inalámbrica, la instrumentación geofísica en la década de 1950 y 1960, la figura de Arturo Arias, los inventos de José Tohá y la primera mujer doctora en astrofísica en Chile.
El programa será  conducido por el Ex Decano y Profesor Emérito, Sr. Patricio Aceituno, y patrocinado por la Semana de la Innovación, la Dirección Académica y de Investigación, Open Beauchef y la Biblioteca Central de la Facultad de Ciencias Físicas y Matemáticas de la Universidad de Chile.   Acompañanos en el lanzamiento, inscribiéndote AQUÍ
Te esperamos!
"|2020-11-26 15:54:26|"Estimad@s Estudiantes: Es un agrado invitales para mañana viernes 27 de noviembre a las 12:30 hrs. al lanzamiento vía Zoom del programa ""Beauchef, Una Historia de Innovación"". Ciclo de entrevistas a personajes que fueron testigos o actores protagonistas de desarrollos innovadores, constituyendo  hitos en la historia de la FCFM, como lo son  los inicios de la Computación y la Física, la primera radiografía en Chile, el primer e-mail y la primera señal de TV inalámbrica, la instrumentación geofísica en la década de 1950 y 1960, la figura de Arturo Arias, los inventos de José Tohá y la primera mujer doctora en astrofísica en Chile. El programa será  conducido por el Ex Decano y Profesor Emérito, Sr. Patricio Aceituno, y patrocinado por la Semana de la Innovación, la Dirección Académica y de Investigación, Open Beauchef y la Biblioteca Central de la Facultad de Ciencias Físicas y Matemáticas de la Universidad de Chile.   Acompañanos en el lanzamiento, inscribiéndote AQUÍ Te esperamos!"|No se detecta sesgo de género en el texto.|0.0||2020
1814|"""La jardinera"": Coro FCFM y Orquesta Beauchef"|detalle?id=33556|"Beauchefian@s: 
El Coro FCFM y la Orquesta Beauchef nuevamente desean entregar un mensaje de esperanza y alegría a toda la comunidad universitaria, a través de la obra ""La jardinera"" de Violeta Parra. 

Dirigidos por Verónica Rivas y Fernando Burgos, académicos/as, estudiantes, funcionarios/as y egresados/as, plasmaron en la obra la felicidad, el amor y el consuelo de las cosas pequeñas, espíritu que desean acompañe a toda la comunidad de la FCFM en esta nueva etapa de florecimiento.

Ver video AQUÍ

Atte.

Coro FCFM y Orquesta Beauchef
#lajardineraFCFM
Desde nuestros hogares: ""Creciendo irán poco a poco los alegres pensamientos""
""Todos juntos""

"|2020-08-05 15:39:05|"Beauchefian@s:   El Coro FCFM y la Orquesta Beauchef nuevamente desean entregar un mensaje de esperanza y alegría a toda la comunidad universitaria, a través de la obra ""La jardinera"" de Violeta Parra.    Dirigidos por Verónica Rivas y Fernando Burgos, académicos/as, estudiantes, funcionarios/as y egresados/as, plasmaron en la obra la felicidad, el amor y el consuelo de las cosas pequeñas, espíritu que desean acompañe a toda la comunidad de la FCFM en esta nueva etapa de florecimiento.   Ver video AQUÍ   Atte.   Coro FCFM y Orquesta Beauchef  #lajardineraFCFM  Desde nuestros hogares: ""Creciendo irán poco a poco los alegres pensamientos"" ""Todos juntos"""|"Sí, se puede detectar sesgo de género en el texto. A pesar de que el Coro FCFM y la Orquesta Beauchef están dirigidos por Verónica Rivas y Fernando Burgos (incluyendo ambos géneros), al referirse a los integrantes utilizan la arroba (@) para incluir ambos géneros, lo que puede resultar excluyente para personas no binarias o aquellos que no se identifican con ninguna de las dos opciones. Además, en la firma del mensaje se utiliza la forma masculina ""Atte."" en vez de una forma más inclusiva."|1.0||2020
4251|Atención Oficina Registro Civil en Facultad|detalle?id=14047|"A la Comunidad Universitaria: 

Se informa que mañana 23 de noviembre, la Oficina Móvil del Registro Civil se encontrará en la Facultad para atención de público en los siguientes temas: 

- Solicitar Clave Única (Sistema que permite realizar trámites en línea en servicios u órganos del Estado, que requieren ser ejecutados sólo por el titular. Además, esta clave es utilizada para el REGISTRO SOCIAL DE HOGARES para aquellos estudiantes que requieren Postular a beneficios de arancel y/o de mantención y que a la fecha no han solicitado la Inscripción)

- Solicitar o Renovar Cédula de Identidad

- Solicitar Pasaporte 

*Con todo medio de pago (RedBanc, tarjetas bancarias y efectivo). 

Lugar: Beauchef 850.  Móvil estará instalado al interior de la Facultad en el Patio entre los Edificios de Física y Escuela. 
Horario: Desde las 10:30 a 16:30 hrs.  (Cerrado entre 13:00 a 14:00 hrs.) 


Saluda 
Bienestar Estudiantil"|2016-11-22 17:35:22|A la Comunidad Universitaria:    Se informa que mañana 23 de noviembre, la Oficina Móvil del Registro Civil se encontrará en la Facultad para atención de público en los siguientes temas:    - Solicitar Clave Única (Sistema que permite realizar trámites en línea en servicios u órganos del Estado, que requieren ser ejecutados sólo por el titular. Además, esta clave es utilizada para el REGISTRO SOCIAL DE HOGARES para aquellos estudiantes que requieren Postular a beneficios de arancel y/o de mantención y que a la fecha no han solicitado la Inscripción)   - Solicitar o Renovar Cédula de Identidad   - Solicitar Pasaporte    *Con todo medio de pago (RedBanc, tarjetas bancarias y efectivo).    Lugar: Beauchef 850.  Móvil estará instalado al interior de la Facultad en el Patio entre los Edificios de Física y Escuela.   Horario: Desde las 10:30 a 16:30 hrs.  (Cerrado entre 13:00 a 14:00 hrs.)     Saluda   Bienestar Estudiantil|No se detecta sesgo de género en el texto.|0.0||2016
